review_text,rating,review_date,bank_id,bank_name
i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,com.boa.boaMobileBanking,BOA
it just doesn't work...so frustrating,1,2025-04-07,com.boa.boaMobileBanking,BOA
like,5,2025-04-06,com.boa.boaMobileBanking,BOA
it's not work correctly... you must have update it,1,2025-04-06,com.boa.boaMobileBanking,BOA
"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",5,2025-04-04,com.boa.boaMobileBanking,BOA
after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,com.boa.boaMobileBanking,BOA
good but they don't update enough don't add new things,3,2025-04-04,com.boa.boaMobileBanking,BOA
very good,5,2025-04-03,com.boa.boaMobileBanking,BOA
thank you,5,2025-04-02,com.boa.boaMobileBanking,BOA
it doesn't work period z slowest mobile banking ever i would rather use *815#,1,2025-04-01,com.boa.boaMobileBanking,BOA
"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,com.boa.boaMobileBanking,BOA
good application,5,2025-03-30,com.boa.boaMobileBanking,BOA
this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,com.boa.boaMobileBanking,BOA
"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,com.boa.boaMobileBanking,BOA
always problematic hardly works,1,2025-03-26,com.boa.boaMobileBanking,BOA
considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,com.boa.boaMobileBanking,BOA
best app,5,2025-03-25,com.boa.boaMobileBanking,BOA
very good,5,2025-03-25,com.boa.boaMobileBanking,BOA
"worst app and Bank ever u be ashamed, scammer",1,2025-03-24,com.boa.boaMobileBanking,BOA
great BoA,5,2025-03-22,com.boa.boaMobileBanking,BOA
best,5,2025-03-21,com.boa.boaMobileBanking,BOA
i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,com.boa.boaMobileBanking,BOA
good,5,2025-03-21,com.boa.boaMobileBanking,BOA
good,5,2025-03-19,com.boa.boaMobileBanking,BOA
there is no speed,1,2025-03-19,com.boa.boaMobileBanking,BOA
"For anyone who wants to download it, just don't!!!",1,2025-03-19,com.boa.boaMobileBanking,BOA
wonderful,5,2025-03-19,com.boa.boaMobileBanking,BOA
all worck,5,2025-03-19,com.boa.boaMobileBanking,BOA
Loved it,5,2025-03-14,com.boa.boaMobileBanking,BOA
Wow,1,2025-03-14,com.boa.boaMobileBanking,BOA
"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,com.boa.boaMobileBanking,BOA
Improved to be the best,5,2025-03-11,com.boa.boaMobileBanking,BOA
BoA,5,2025-03-11,com.boa.boaMobileBanking,BOA
"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,com.boa.boaMobileBanking,BOA
BoA Greqt Ethiopian bank.,5,2025-03-11,com.boa.boaMobileBanking,BOA
"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,com.boa.boaMobileBanking,BOA
Almost better compared to cbe where it is not qualified for,4,2025-03-09,com.boa.boaMobileBanking,BOA
what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,com.boa.boaMobileBanking,BOA
Wonderfull app,5,2025-03-08,com.boa.boaMobileBanking,BOA
i can't use this app why?,5,2025-03-07,com.boa.boaMobileBanking,BOA
Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,com.boa.boaMobileBanking,BOA
Wow,4,2025-03-05,com.boa.boaMobileBanking,BOA
bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,com.boa.boaMobileBanking,BOA
AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,1,2025-03-04,com.boa.boaMobileBanking,BOA
Good app,5,2025-03-03,com.boa.boaMobileBanking,BOA
"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,com.boa.boaMobileBanking,BOA
It has good features but sometimes it doesn't work...0,1,2025-03-02,com.boa.boaMobileBanking,BOA
Very poor proformance,1,2025-03-01,com.boa.boaMobileBanking,BOA
It's not opening. Really frustrating,1,2025-03-01,com.boa.boaMobileBanking,BOA
Verry Amazing App from all IB,5,2025-03-01,com.boa.boaMobileBanking,BOA
Not working on this days,1,2025-02-26,com.boa.boaMobileBanking,BOA
Thank you BoA,5,2025-02-23,com.boa.boaMobileBanking,BOA
best banking app in the wworld,5,2025-02-22,com.boa.boaMobileBanking,BOA
Nice app and it's easy to use,5,2025-02-21,com.boa.boaMobileBanking,BOA
"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,com.boa.boaMobileBanking,BOA
This is help full i like ittttt,5,2025-02-14,com.boa.boaMobileBanking,BOA
The is not functional at all?,2,2025-02-12,com.boa.boaMobileBanking,BOA
Best bank,5,2025-02-08,com.boa.boaMobileBanking,BOA
Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,com.boa.boaMobileBanking,BOA
good,5,2025-02-05,com.boa.boaMobileBanking,BOA
🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,5,2025-02-04,com.boa.boaMobileBanking,BOA
I have been using this app for two years.It is amazing.,5,2025-02-01,com.boa.boaMobileBanking,BOA
Good 👍,5,2025-01-31,com.boa.boaMobileBanking,BOA
Sad experience,1,2025-01-30,com.boa.boaMobileBanking,BOA
Always do update and that is annoying,3,2025-01-27,com.boa.boaMobileBanking,BOA
"Best app, somehow waiting a few minutes",5,2025-01-23,com.boa.boaMobileBanking,BOA
I can't dijitalize my atm in the apollo app on my phone,1,2025-01-22,com.boa.boaMobileBanking,BOA
Whenever I try to sign in app close please fixed it out,2,2025-01-21,com.boa.boaMobileBanking,BOA
Beter,5,2025-01-21,com.boa.boaMobileBanking,BOA
Boa,4,2025-01-18,com.boa.boaMobileBanking,BOA
በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,com.boa.boaMobileBanking,BOA
Aadan Axmed Barkhadle,5,2025-01-17,com.boa.boaMobileBanking,BOA
😡😡😡🤬🤬🤬,1,2025-01-16,com.boa.boaMobileBanking,BOA
Horrible customer service and app crashes Horrible!!,1,2025-01-15,com.boa.boaMobileBanking,BOA
I love it,5,2025-01-14,com.boa.boaMobileBanking,BOA
Best,5,2025-01-14,com.boa.boaMobileBanking,BOA
It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,com.boa.boaMobileBanking,BOA
Good🙏,5,2025-01-12,com.boa.boaMobileBanking,BOA
Like to much,5,2025-01-11,com.boa.boaMobileBanking,BOA
Thank you,5,2025-01-10,com.boa.boaMobileBanking,BOA
Perfect,5,2025-01-09,com.boa.boaMobileBanking,BOA
The best of best,5,2025-01-09,com.boa.boaMobileBanking,BOA
I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,com.boa.boaMobileBanking,BOA
Boa,5,2025-01-06,com.boa.boaMobileBanking,BOA
Great 👍,5,2025-01-04,com.boa.boaMobileBanking,BOA
Fast and suitable for the customers.,5,2025-01-04,com.boa.boaMobileBanking,BOA
Good 👍,5,2025-01-03,com.boa.boaMobileBanking,BOA
Good app and helpful,5,2025-01-03,com.boa.boaMobileBanking,BOA
"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,com.boa.boaMobileBanking,BOA
By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,1,2025-01-02,com.boa.boaMobileBanking,BOA
It doesn't work at all.,2,2025-01-02,com.boa.boaMobileBanking,BOA
this app is not available,1,2025-01-02,com.boa.boaMobileBanking,BOA
Best,5,2025-01-01,com.boa.boaMobileBanking,BOA
Wow what amazing,5,2024-12-30,com.boa.boaMobileBanking,BOA
love it,5,2024-12-30,com.boa.boaMobileBanking,BOA
በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,2,2024-12-30,com.boa.boaMobileBanking,BOA
Lemn embi yilal??,5,2024-12-30,com.boa.boaMobileBanking,BOA
Good,5,2024-12-30,com.boa.boaMobileBanking,BOA
It's useless app downgraded.,1,2024-12-29,com.boa.boaMobileBanking,BOA
Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,com.boa.boaMobileBanking,BOA
Nice,5,2024-12-26,com.boa.boaMobileBanking,BOA
When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,com.boa.boaMobileBanking,BOA
አይሰራም ሼም ነው፤,1,2024-12-23,com.boa.boaMobileBanking,BOA
Not that much bad,3,2024-12-22,com.boa.boaMobileBanking,BOA
Fine,5,2024-12-21,com.boa.boaMobileBanking,BOA
The dirtiest application ever seen...,1,2024-12-20,com.boa.boaMobileBanking,BOA
Nic ap,5,2024-12-19,com.boa.boaMobileBanking,BOA
The forest app ever,1,2024-12-19,com.boa.boaMobileBanking,BOA
"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,com.boa.boaMobileBanking,BOA
Bank of abissena,1,2024-12-17,com.boa.boaMobileBanking,BOA
Good,3,2024-12-16,com.boa.boaMobileBanking,BOA
"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,com.boa.boaMobileBanking,BOA
GOOD,5,2024-12-15,com.boa.boaMobileBanking,BOA
The worst banking app ever. Never works!,1,2024-12-14,com.boa.boaMobileBanking,BOA
Poorly functioning app,3,2024-12-13,com.boa.boaMobileBanking,BOA
Very nice,5,2024-12-13,com.boa.boaMobileBanking,BOA
Your system is the worst you should do better😡😡😡😡😡😡,2,2024-12-11,com.boa.boaMobileBanking,BOA
It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,com.boa.boaMobileBanking,BOA
"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,com.boa.boaMobileBanking,BOA
"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,com.boa.boaMobileBanking,BOA
Nice,5,2024-12-07,com.boa.boaMobileBanking,BOA
Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,com.boa.boaMobileBanking,BOA
It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,com.boa.boaMobileBanking,BOA
My attention is very important because it will be the most difficult time for me,5,2024-11-30,com.boa.boaMobileBanking,BOA
"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,com.boa.boaMobileBanking,BOA
I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,com.boa.boaMobileBanking,BOA
This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,com.boa.boaMobileBanking,BOA
exellent digital transaction of money,5,2024-11-27,com.boa.boaMobileBanking,BOA
The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,com.boa.boaMobileBanking,BOA
Best,5,2024-11-25,com.boa.boaMobileBanking,BOA
Great,5,2024-11-25,com.boa.boaMobileBanking,BOA
👏👏👏,5,2024-11-24,com.boa.boaMobileBanking,BOA
Money,5,2024-11-24,com.boa.boaMobileBanking,BOA
It needs more improvment,2,2024-11-24,com.boa.boaMobileBanking,BOA
Good app,5,2024-11-21,com.boa.boaMobileBanking,BOA
ab,3,2024-11-20,com.boa.boaMobileBanking,BOA
Ademtahir,5,2024-11-20,com.boa.boaMobileBanking,BOA
✌️✌️,5,2024-11-20,com.boa.boaMobileBanking,BOA
Please this app on my android phone,3,2024-11-20,com.boa.boaMobileBanking,BOA
GOAT 🐐 🐐,5,2024-11-19,com.boa.boaMobileBanking,BOA
"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,com.boa.boaMobileBanking,BOA
Fast and reliable,5,2024-11-18,com.boa.boaMobileBanking,BOA
"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,com.boa.boaMobileBanking,BOA
